"","datetime","lat","long","mag"
"6002",2000-08-19 01:01:43,33.31007,-116.30403,3.59
"6005",2000-08-24 21:42:36,32.315,-117.72667,3.04
"6006",2000-08-29 15:19:57,32.26543,-115.80266,3.09
"6009",2000-09-12 01:07:59,32.72293,-115.81806,3.64
"6010",2000-09-14 08:26:20,32.18647,-115.80246,3.18
"6011",2000-09-14 11:17:14,32.82818,-115.94231,3.04
"6013",2000-09-16 10:30:19,32.10903,-115.84991,3.29
"6014",2000-09-16 13:24:41,33.97233,-118.4242,3.08
"6015",2000-09-20 16:10:33,36.04078,-117.87146,3.69
"6021",2000-09-29 09:57:31,33.29941,-116.22487,3.32
"6025",2000-10-08 00:17:50,35.27833,-119.04783,3.11
"6027",2000-10-12 16:51:19,34.55429,-118.91606,3.86
"6028",2000-10-14 15:32:21,32.01017,-114.83433,3.01
"6029",2000-10-22 14:54:11,35.47483,-116.44431,3.42
"6037",2000-11-30 06:19:52,32.37083,-115.24133,3.54
"6039",2000-12-04 14:44:37,32.22917,-114.927,4.06
"6041",2000-12-11 18:04:27,34.01646,-116.69524,3.39
"6042",2000-12-14 21:36:20,32.01961,-116.65626,3.04
"6045",2000-12-18 17:39:23,32.55148,-115.50676,3.18
"6047",2000-12-23 13:52:23,34.43652,-119.01417,3.1
"6048",2000-12-24 01:04:21,34.90167,-119.03683,4.42
"6050",2000-12-26 10:52:34,33.5617,-118.24504,3.05
"6051",2000-12-27 00:27:13,32.64133,-118.13233,4
"6053",2001-01-04 09:54:36,32.04168,-116.08566,3.04
"6054",2001-01-07 07:19:19,32.11383,-114.9586,3.2
"6058",2001-01-16 12:29:16,32.059,-114.75183,3.17
"6062",2001-02-05 11:54:18,32.32783,-117.70067,3.44
"6063",2001-02-10 17:50:22,33.81671,-116.1403,3.89
"6064",2001-02-10 21:05:05,34.29333,-116.94167,4.66
"6076",2001-02-24 06:09:59,35.11385,-117.52736,3.8
"6078",2001-03-02 17:38:05,34.3465,-117.4455,3.06
"6079",2001-03-04 07:16:51,34.03667,-116.99316,3.18
"6080",2001-03-05 19:00:51,33.38911,-116.29958,3.13
"6082",2001-03-17 11:12:15,32.8655,-119.10083,3.1
"6084",2001-03-22 07:10:01,36.04678,-117.67182,3.03
"6086",2001-03-25 00:41:08,34.03894,-117.58773,3.35
"6088",2001-04-02 10:19:52,33.24539,-116.23495,3.47
"6089",2001-04-05 20:28:32,33.87774,-117.01415,3.16
"6093",2001-04-12 00:21:01,35.97938,-118.32467,3.08
"6094",2001-04-13 02:48:43,35.94176,-120.51817,3.59
"6095",2001-04-13 11:50:12,33.86482,-117.72524,3.64
"6096",2001-04-13 11:54:51,34.05356,-117.1032,3.08
"6102",2001-04-19 09:02:40,34.68623,-118.74693,3.24
"6109",2001-05-17 19:49:46,35.79841,-118.04083,3.02
"6117",2001-05-23 19:10:34,34.02918,-116.75476,3.78
"6119",2001-06-05 09:38:11,33.68812,-116.74747,3.15
"6121",2001-06-07 18:28:30,33.0298,-115.5852,3.06
"6125",2001-06-12 12:08:23,33.70048,-116.80373,3.07
"6126",2001-06-13 07:44:14,32.74483,-115.42083,3.35
"6127",2001-06-19 03:56:38,32.44483,-115.27917,3.07
"6135",2001-07-16 03:21:39,33.46469,-116.40353,3.02
"6164",2001-07-21 19:57:53,32.71753,-116.03974,3.14
"6180",2001-08-07 16:52:54,32.12798,-116.41634,3.47
"6181",2001-08-09 01:13:06,32.7635,-118.25533,3.03
"6182",2001-08-16 18:04:33,32.72677,-118.32122,4.36
"6191",2001-09-01 23:05:58,33.38184,-116.40064,3.49
"6193",2001-09-08 04:25:13,34.28274,-117.49775,3.08
"6194",2001-09-09 23:59:39,34.06049,-118.39239,4.24
"6195",2001-09-10 17:40:08,33.45789,-116.61936,3.04
"6196",2001-09-17 01:14:48,33.92314,-117.78867,3.1
"6197",2001-09-20 23:43:23,32.92617,-117.7885,3.17
"6198",2001-09-23 22:44:32,33.50943,-116.49947,3.01
"6200",2001-09-29 06:51:05,34.0534,-116.76343,3.08
"6201",2001-09-29 11:50:04,34.96697,-119.48984,3.01
"6202",2001-10-09 15:30:55,34.025,-120.0825,3.25
"6207",2001-10-23 20:57:04,32.09623,-117.40754,3.34
"6209",2001-10-28 16:27:45,33.92135,-118.29548,3.98
"6211",2001-10-31 02:17:06,32.62547,-116.12968,3.08
"6215",2001-11-13 16:03:42,33.31491,-115.69969,3.03
"6225",2001-12-08 23:36:12,32.11917,-114.94433,5.7
"6231",2001-12-11 21:40:35,34.1112,-116.71995,3.62
"6233",2001-12-14 12:01:35,33.95648,-117.75039,3.97
"6235",2002-01-01 21:23:57,33.26629,-116.13478,3.03
"6236",2002-01-02 12:11:28,33.3884,-116.42676,4.21
"6237",2002-01-04 19:29:30,32.46559,-115.08534,3.51
"6262",2002-01-22 08:39:30,34.5441,-118.97992,3.3
"6271",2002-02-04 04:39:10,33.06109,-116.42788,3.58
"6273",2002-02-09 02:42:20,32.2176,-117.69516,3.67
"6274",2002-02-18 23:05:34,32.34633,-115.31854,3.04
"6276",2002-02-21 18:27:25,32.55003,-115.7472,3.16
"6298",2002-02-25 01:28:09,33.13379,-115.6173,3.26
"6310",2002-03-03 00:08:59,35.42767,-116.45767,3.23
"6319",2002-03-16 21:33:24,33.65568,-119.35966,4.6
"6321",2002-03-17 05:50:42,33.86753,-117.86536,3.21
"6324",2002-03-26 11:28:33,32.83513,-115.59619,3.03
"6327",2002-03-28 06:56:07,33.34851,-115.74696,3.03
"6329",2002-03-30 13:50:51,33.20539,-116.7066,3.84
"6331",2002-04-07 13:58:43,32.161,-115.47283,3.3
"6335",2002-05-01 23:02:28,35.70882,-118.07373,3.01
"6338",2002-05-21 19:43:08,33.1619,-115.97287,3.88
"6339",2002-05-27 13:50:19,33.9185,-119.57667,3.01
"6340",2002-06-09 10:26:55,32.25623,-115.10913,3.94
"6341",2002-06-27 03:48:21,32.38779,-115.23075,3.24
"6342",2002-06-29 11:27:05,32.029,-117.38967,3.08
"6344",2002-07-10 04:22:17,32.93497,-115.53883,3
"6345",2002-07-25 00:43:59,34.16192,-117.43791,3.74
"6348",2002-08-13 18:03:25,35.29728,-119.4534,3.15
"6349",2002-08-31 16:24:33,33.03762,-115.61369,3.75
"6354",2002-09-17 15:00:05,33.52514,-116.76263,3.73
"6356",2002-09-21 21:26:16,33.23906,-116.11106,4.31
"6357",2002-09-23 08:13:17,32.27815,-115.37792,3.59
"6360",2002-09-28 10:34:47,35.94844,-117.29312,4.13
"6361",2002-09-28 16:05:16,32.38555,-115.24868,3.58
"6368",2002-10-16 20:22:00,32.60115,-118.09774,3.17
"6369",2002-10-17 03:26:34,33.48619,-116.48714,3.09
"6372",2002-10-24 17:18:32,33.51195,-116.56846,3.83
"6374",2002-10-31 23:59:37,33.55019,-116.92924,3.07
"6379",2002-11-12 16:48:25,35.96407,-120.53342,4.22
"6380",2002-11-26 13:45:51,32.04567,-114.99083,4.08
"6383",2002-12-01 17:49:17,33.7872,-116.11144,3.06
"6385",2002-12-03 02:59:21,33.99798,-116.85739,3.02
"6386",2002-12-10 21:04:20,32.30667,-115.8035,4.84
"6390",2002-12-12 21:03:43,32.40249,-115.21522,4.21
"6391",2002-12-22 12:55:32,33.88544,-116.25178,3.48
"6392",2002-12-27 12:01:39,32.20444,-115.32788,3.17
"6393",2002-12-29 19:36:07,35.3143,-118.66577,3.15
"6394",2003-01-01 00:51:44,33.3485,-119.141,3.49
"6398",2003-01-13 14:28:27,32.3905,-115.27417,3.75
"6399",2003-01-15 09:46:53,36.09019,-117.99953,3.25
"6403",2003-01-22 20:28:22,33.91298,-118.55104,3.03
"6407",2003-01-30 21:21:59,34.853,-121.05283,3.01
"6408",2003-02-01 10:01:26,32.039,-117.50117,3.32
"6409",2003-02-01 17:26:52,33.74763,-116.02389,3.25
"6411",2003-02-19 17:10:24,34.87126,-119.38055,3.38
"6433",2003-02-24 23:06:44,33.44932,-116.41731,3.22
"6446",2003-03-24 17:34:53,33.33872,-117.93846,3.14
"6449",2003-04-14 10:08:57,33.90924,-118.19344,3.14
"6450",2003-04-19 23:50:24,33.79975,-116.09341,3.17
"6451",2003-04-25 22:00:28,33.076,-118.899,3.33
"6452",2003-04-28 07:37:31,32.40117,-117.9325,3.15
"6453",2003-04-29 02:38:40,33.12038,-116.05951,3.34
"6456",2003-05-15 17:58:02,35.83603,-118.10812,3.63
"6459",2003-05-23 23:53:38,32.94623,-115.55692,3.54
"6463",2003-06-07 13:32:10,32.82233,-118.45867,3.16
"6467",2003-06-17 20:25:05,34.18761,-117.48015,3.14
"6469",2003-06-20 16:07:30,32.64371,-116.11947,3.45
"6470",2003-06-26 06:20:01,32.01333,-117.36367,4.06
"6473",2003-07-17 10:08:09,34.68766,-121.1673,3.1
"6475",2003-08-01 19:06:49,33.31383,-115.7314,3.04
"6476",2003-08-08 04:55:04,33.40783,-118.65033,3.03
"6477",2003-08-19 20:07:57,32.73603,-116.00364,3.03
"6480",2003-09-10 15:27:40,33.32778,-116.34524,3.12
"6484",2003-10-07 17:35:50,32.52198,-117.12746,3.63
"6485",2003-10-08 11:26:23,32.2435,-115.41361,4.29
"6486",2003-10-09 07:33:55,33.41909,-116.38948,3.06
"6489",2003-10-18 07:27:19,35.2192,-120.79337,3.19
"6491",2003-10-22 00:04:02,32.29765,-115.23914,3.59
"6492",2003-10-24 10:11:04,33.06064,-115.8946,3.14
"6494",2003-10-29 23:44:48,34.28398,-118.76042,3.59
"6495",2003-11-01 14:52:35,35.12865,-118.949,3.28
"6496",2003-11-02 03:59:13,34.16823,-117.41441,3.27
"6498",2003-11-12 20:23:09,33.90998,-116.89118,3.26
"6499",2003-11-13 05:17:22,33.37261,-116.39659,3.31
"6501",2003-11-23 03:06:23,33.69684,-116.02748,3.09
"6502",2003-11-27 14:38:16,33.80227,-116.17758,3.47
"6503",2003-11-30 15:29:02,34.43809,-119.14007,3.09
"6504",2003-12-04 06:15:52,35.60815,-117.55329,3.73
"6509",2003-12-24 17:42:23,34.77967,-120.463,3.69
"6511",2003-12-29 00:49:24,33.96808,-117.82276,3.53
"6516",2004-01-09 07:34:50,35.26403,-120.25759,3.01
"6518",2004-01-16 17:40:02,32.10437,-115.84739,3.29
"6520",2004-01-28 12:00:14,32.03067,-116.61167,3.22
"6521",2004-01-31 15:24:50,32.3065,-116.283,3.11
"6522",2004-02-07 22:57:09,33.73694,-117.51635,3.01
"6523",2004-02-14 12:43:09,35.03267,-119.14267,4.34
"6527",2004-02-25 22:23:01,33.82707,-117.02843,3.58
"6529",2004-03-09 19:54:46,32.38923,-115.24082,3.64
"6534",2004-03-20 04:55:37,33.51755,-116.56138,3.1
"6535",2004-03-21 11:23:44,32.68572,-115.7773,3.08
"6536",2004-03-26 17:10:17,33.2252,-116.07459,3.16
"6537",2004-04-02 22:51:51,35.35542,-117.19595,3.17
"6539",2004-04-05 20:38:06,33.43355,-116.95609,3.42
"6540",2004-04-08 15:46:21,33.09693,-115.86527,3.2
"6541",2004-04-15 02:28:08,33.95203,-116.98456,3.35
"6542",2004-04-20 12:41:26,33.58417,-118.358,3.15
"6543",2004-04-30 18:17:17,33.98579,-118.67166,3.25
"6544",2004-05-09 08:57:17,34.4228,-120.00784,4.4
"6545",2004-05-11 23:37:46,33.71978,-119.0143,3.22
"6546",2004-05-13 06:04:28,33.65647,-116.72233,3.05
"6548",2004-06-15 22:28:46,32.37517,-117.85333,3
"6555",2004-06-30 05:46:30,32.36578,-115.24144,3.13
"6556",2004-07-06 00:29:17,32.15214,-115.33494,3.44
"6557",2004-07-06 16:05:44,34.0759,-118.8668,3.4
"6558",2004-07-09 04:43:46,32.54004,-115.74659,3.69
"6561",2004-07-14 00:53:52,33.71174,-116.04546,4.02
"6562",2004-07-15 01:44:00,35.30667,-119.44767,3.5
"6563",2004-07-15 12:20:23,33.35994,-116.3699,3.03
"6564",2004-07-20 05:09:36,32.28433,-115.14633,3.65
"6567",2004-07-24 12:55:19,34.38947,-119.43137,4.27
"6569",2004-07-28 20:19:42,34.13414,-117.45028,3.78
"6571",2004-08-02 16:28:46,32.0855,-117.36833,3.55
"6573",2004-08-23 00:19:31,34.2299,-119.15659,3.05
"6576",2004-08-30 20:51:36,34.42056,-117.68198,3.18
"6577",2004-08-31 00:09:13,35.594,-117.0341,3.17
"6578",2004-09-09 02:12:12,32.3165,-115.721,3.08
"6579",2004-09-09 15:30:05,35.09035,-117.50899,3.67
"6583",2004-09-14 14:41:17,36.08433,-117.85016,3.11
"6587",2004-09-29 22:54:54,35.38667,-118.63196,5.03
"6588",2004-10-03 00:32:16,33.23908,-115.69271,3.1
"6589",2004-10-09 06:39:09,36.04212,-117.80199,3.28
"6590",2004-10-09 12:02:43,34.82733,-118.35617,3.13
"6591",2004-10-10 18:58:25,36.08001,-117.98786,3.03
"6592",2004-10-16 05:05:35,34.45067,-119.1275,3.33
"6593",2004-10-17 15:55:55,32.171,-115.05179,3.14
"6596",2004-11-01 14:49:49,34.72606,-116.05705,3.2
"6599",2004-11-13 17:39:18,34.3797,-116.82185,4.19
"6600",2004-11-14 15:33:45,34.17252,-117.44703,3
"6602",2004-12-06 06:08:43,32.17667,-116.09517,3.42
"6603",2004-12-07 20:54:45,34.26769,-119.69256,3.52
"6604",2004-12-10 10:49:30,32.1818,-115.8262,3.27
"6605",2004-12-12 05:05:52,34.15369,-116.98171,3.71
"6607",2004-12-16 11:37:51,33.87565,-118.71088,3.64
"6608",2004-12-24 03:14:49,32.09903,-116.40959,3.07
"6610",2005-01-04 08:49:24,34.11937,-117.44343,3.12
"6616",2005-01-12 08:10:46,33.95527,-116.3909,4.26
"6617",2005-01-13 09:07:36,32.13155,-114.9787,3.23
"6618",2005-01-31 14:54:18,32.059,-117.688,3.32
"6620",2005-02-08 17:35:41,35.11096,-116.99958,3.03
"6622",2005-03-03 15:11:11,32.18433,-115.44267,3.01
"6624",2005-03-13 23:43:15,33.31053,-116.83648,3.45
"6626",2005-03-22 08:55:05,33.28927,-116.24684,3.7
"6627",2005-03-23 00:07:06,33.89059,-118.45956,3.37
"6628",2005-03-31 19:13:42,35.32164,-118.55873,3.24
"6629",2005-04-12 11:06:46,32.71662,-116.8168,3.94
"6630",2005-04-16 09:04:35,34.84423,-119.24501,3.05
"6631",2005-04-16 19:18:13,34.99709,-119.19148,4.59
"6632",2005-04-20 06:48:20,32.723,-117.59633,3.02
"6633",2005-04-20 22:40:48,34.88164,-119.10559,3.61
"6634",2005-04-21 06:36:19,33.69061,-120.03393,3.95
"6636",2005-04-23 02:19:07,34.11199,-117.30686,3.35
"6637",2005-04-24 21:44:28,33.83588,-118.62701,3.59
"6641",2005-05-06 04:44:21,32.32815,-115.16233,3.03
"6643",2005-05-09 21:48:37,32.4543,-115.31567,3.02
"6649",2005-05-13 17:20:09,32.34578,-115.19547,3.43
"6650",2005-05-15 13:29:56,33.46556,-116.61045,3.17
"6652",2005-05-21 00:39:32,33.2387,-116.20494,4.06
"6653",2005-05-25 01:41:45,32.21622,-115.35255,3.45
"6654",2005-05-29 18:30:46,32.55604,-117.50831,3.82
"6655",2005-06-02 08:23:47,34.92372,-116.73277,3.33
"6657",2005-06-12 15:41:46,33.53588,-116.57308,5.2
"6659",2005-06-16 20:53:25,34.06367,-117.006,4.88
"6663",2005-06-24 16:36:12,35.17956,-118.63689,3.05
"6665",2005-07-03 13:16:32,32.36642,-115.11116,3.18
"6670",2005-07-24 12:59:42,33.6875,-119.70867,4.11
"6671",2005-08-03 18:20:41,33.63749,-118.52909,3.01
"6675",2005-08-26 13:45:33,33.17427,-116.02755,3.01
"6707",2005-09-03 06:53:52,32.49839,-116.84049,3.81
"6715",2005-09-22 20:24:04,35.01694,-119.02723,3.43
"6725",2005-09-25 00:10:09,35.38082,-118.46991,3.56
"6726",2005-10-02 15:00:00,32.11071,-115.76765,3.58
"6729",2005-10-10 18:38:30,35.72847,-116.25806,3.21
"6730",2005-10-16 21:11:34,32.425,-118.18017,4.99
"6736",2005-10-22 20:18:48,34.00279,-118.44548,3.06
"6738",2005-10-26 06:53:39,32.35194,-115.20951,3.09
"6740",2005-11-08 22:03:46,33.53724,-116.67083,3.28
"6741",2005-11-14 22:00:15,32.98582,-116.3056,3.36
"6743",2005-11-25 17:21:31,32.18705,-115.37404,3.31
"6744",2005-12-01 07:37:13,32.24799,-114.96025,3.25
"6748",2005-12-04 17:47:44,33.61918,-117.26824,3.42
"6749",2005-12-13 20:35:11,35.12374,-117.55169,3.79
"6750",2005-12-17 02:15:27,34.25109,-117.44427,3.61
"6752",2006-01-07 00:21:22,32.4661,-115.42152,3.34
"6754",2006-01-09 15:13:14,32.19031,-115.84042,3.11
"6755",2006-01-22 10:28:07,35.644,-119.21217,3.02
"6756",2006-01-26 23:03:29,32.36459,-115.12025,3.09
"6768",2006-02-05 15:43:33,34.28625,-119.7782,3.3
"6769",2006-02-06 04:55:39,35.84271,-119.85244,3.16
"6770",2006-02-07 10:11:52,32.81633,-115.68847,3.09
"6776",2006-02-14 10:40:19,32.0792,-115.83239,3.1
"6777",2006-02-15 22:56:42,32.13483,-115.99667,3.01
"6782",2006-02-23 05:26:09,32.33255,-115.19193,3.67
"6783",2006-02-24 19:58:32,34.42132,-119.05709,3.16
"6784",2006-02-28 05:07:29,33.79461,-116.17286,3.15
"6786",2006-03-04 03:16:42,32.36961,-115.0832,3.25
"6788",2006-03-05 10:43:13,34.02258,-117.56898,3.46
"6789",2006-03-06 06:54:42,32.52173,-115.58496,3.74
"6790",2006-03-07 08:52:30,33.82765,-119.36756,3.13
"6793",2006-03-12 06:26:41,32.86944,-118.31145,3.21
"6796",2006-03-14 14:50:57,35.93317,-117.63438,3.15
"6797",2006-03-20 17:16:19,32.88633,-116.21287,3.65
"6798",2006-03-20 18:47:22,35.56961,-117.52546,3.43
"6801",2006-03-29 01:36:22,35.62258,-117.57774,4.11
"6802",2006-04-02 03:25:10,32.03767,-115.08933,3.4
"6803",2006-04-02 08:16:56,35.971,-119.84017,3.16
"6804",2006-04-13 19:06:28,32.62791,-115.81835,3.6
"6806",2006-05-05 14:35:20,32.02783,-114.978,3
"6809",2006-05-09 00:13:36,32.63959,-117.32992,3.63
"6811",2006-05-14 01:25:19,32.45681,-115.39044,3.21
"6813",2006-05-24 04:19:06,32.38133,-115.262,3.91
"6827",2006-06-01 19:42:17,32.15033,-116.2775,3.09
"6828",2006-06-02 00:56:14,32.68439,-115.83809,3.86
"6829",2006-06-03 13:56:20,33.25826,-116.12069,3.04
"6830",2006-06-08 22:45:54,33.92805,-116.7837,3.87
"6831",2006-06-30 00:28:06,33.23907,-116.02417,4.37
"6835",2006-07-10 02:54:43,33.86472,-117.09804,3.9
"6838",2006-07-14 08:50:32,32.44411,-115.1104,3.43
"6841",2006-07-19 13:23:19,35.51977,-116.43034,3.49
"6843",2006-07-23 15:58:52,33.74083,-117.49153,3.69
"6844",2006-07-30 13:32:53,33.7006,-116.78269,3.16
"6848",2006-08-20 20:44:23,32.17396,-116.65193,3.13
"6850",2006-08-26 21:19:55,34.29221,-116.90157,3.48
"6854",2006-09-05 15:22:58,32.71026,-116.03838,3.01
"6856",2006-09-07 14:44:47,33.98446,-117.06698,3.12
"6857",2006-09-12 08:21:15,32.10553,-115.8367,3.1
"6863",2006-10-05 19:54:09,33.45027,-116.5795,3.18
"6864",2006-10-09 01:20:51,32.91201,-115.86845,3.15
"6865",2006-10-09 20:26:50,33.26246,-116.0631,4.01
"6866",2006-10-11 10:55:10,35.93332,-117.67294,3.2
"6867",2006-10-12 22:41:17,32.39815,-115.12556,3.4
"6870",2006-10-22 12:45:38,32.25383,-115.84117,3.1
"6875",2006-11-04 19:43:44,34.2076,-117.58275,3.6
"6881",2006-11-27 02:23:02,32.47133,-117.46067,3.06
"6882",2006-11-27 21:14:16,36.05638,-117.70852,3.88
"6885",2006-11-29 12:17:35,32.82794,-115.96025,3.9
"6893",2006-12-18 11:01:45,33.158,-118.69167,3.24
"6894",2006-12-19 07:15:51,34.3444,-116.75018,3.06
"6899",2007-01-07 15:00:47,32.66664,-115.61662,3.15
"6902",2007-01-17 16:07:47,32.99699,-116.2948,3.81
"6903",2007-01-17 16:37:29,35.06588,-118.30742,3
"6907",2007-01-30 16:12:53,32.35655,-115.20254,3.87
"6908",2007-01-30 23:56:24,34.2142,-117.51971,3.35
"6909",2007-02-05 19:48:48,32.109,-115.12717,3.07
"6911",2007-02-09 03:33:44,33.21911,-116.1393,4.29
"6912",2007-02-14 08:51:14,32.58958,-115.57208,3.75
"6913",2007-02-20 17:40:15,32.83817,-117.655,3.16
"6914",2007-02-25 11:59:41,32.66705,-115.98354,3.16
"6915",2007-03-01 14:37:44,33.2247,-115.99934,3.41
"6917",2007-03-25 13:55:38,32.94583,-119.35633,3.1
"6919",2007-03-27 10:40:45,35.83011,-117.69282,3.23
"6921",2007-03-27 21:15:38,34.76951,-117.21413,3.03
"6922",2007-03-30 09:09:35,36.02905,-117.76951,4.11
"6924",2007-04-04 11:27:03,34.18187,-117.95967,3.49
"6925",2007-04-10 13:27:24,34.07254,-118.96654,3.48
"6927",2007-04-18 02:47:00,34.13794,-117.47587,3.07
"6928",2007-04-18 11:16:58,34.61633,-121.47,3.75
"6931",2007-04-23 04:08:56,34.23083,-119.92583,3.19
"6933",2007-04-24 13:30:32,32.47066,-115.17288,3.08
"6934",2007-04-25 16:20:47,32.81025,-115.463,3.17
"6937",2007-04-28 14:55:17,33.08174,-116.47971,3.56
"6939",2007-04-30 05:23:52,33.3734,-116.36905,3.15
"6940",2007-05-05 00:01:41,32.06167,-115.78317,4.18
"6945",2007-05-20 09:40:43,32.97296,-115.88929,3.69
"6946",2007-05-24 06:11:39,34.19814,-117.39038,3.86
"6952",2007-06-02 05:11:26,33.8764,-116.20103,4.26
"6954",2007-06-03 08:58:17,32.55189,-115.21998,3.06
"6957",2007-06-13 03:06:36,32.72335,-118.25074,3.49
"6959",2007-06-24 07:39:27,32.238,-115.10033,3.31
"6961",2007-07-08 07:27:41,34.84017,-119.70011,3.74
"6964",2007-08-01 02:04:02,32.5235,-119.26483,3.14
"6967",2007-08-29 04:13:48,33.11042,-116.03944,3.72
"6968",2007-08-29 04:31:47,35.2588,-118.59464,3.01
"6969",2007-08-30 09:53:08,32.77552,-117.34691,3.52
"6973",2007-09-03 15:30:23,33.91241,-117.80715,3.23
"6976",2007-09-06 18:45:50,32.56167,-118.638,3.44
"6977",2007-09-07 07:07:26,32.22083,-115.772,3.1
"6987",2007-09-28 00:23:22,35.77473,-115.80725,3.22
"6989",2007-10-09 19:09:07,33.58808,-118.22465,3.12
"6990",2007-10-15 21:34:08,33.72402,-116.82844,3.12
"6992",2007-10-24 12:22:48,35.83679,-117.67787,4.34
"6993",2007-11-15 00:37:31,35.43232,-118.30355,3.06
"6994",2007-11-17 02:45:08,34.40631,-119.65459,3.43
"6995",2007-11-17 21:15:39,33.50798,-116.45603,3.29
"6997",2007-11-26 04:40:33,33.17772,-116.54431,3.3
"6998",2007-11-27 19:03:45,32.15233,-115.83283,3.4
"7001",2007-12-08 05:34:35,32.40145,-116.35861,3.15
"7003",2007-12-08 13:55:43,32.65553,-116.12907,3.96
"7004",2007-12-19 12:14:09,34.16187,-116.99047,4.06
"7005",2007-12-26 21:59:10,32.13717,-115.89287,3.2
"7008",2008-01-24 01:01:37,32.68786,-115.93801,3.44
"7009",2008-02-05 09:03:37,32.31183,-117.507,3.39
"7010",2008-02-09 07:12:07,32.469,-115.32067,5.1
"7058",2008-02-16 11:56:35,35.94971,-117.71992,3.58
"7060",2008-02-19 00:16:36,33.04671,-118.90531,3.2
"7081",2008-02-25 22:59:01,33.34794,-116.3852,3.02
"7082",2008-03-02 08:07:45,35.04333,-118.99318,3.47
"7089",2008-03-17 14:16:41,33.02933,-115.6061,3.13
"7091",2008-03-27 04:28:48,33.65024,-117.92515,3
"7098",2008-04-15 01:00:07,34.03436,-116.44313,3.39
"7100",2008-04-18 03:25:24,33.78601,-116.08853,3.16
"7101",2008-04-21 14:16:24,32.08133,-115.55483,4.06
"7105",2008-05-01 03:55:35,33.44619,-116.43906,4.19
"7106",2008-05-01 08:11:43,35.47528,-118.42821,4.43
"7107",2008-05-01 20:53:28,36.00136,-117.30542,3.13
"7112",2008-05-04 18:16:30,33.2222,-116.71719,3.64
"7113",2008-05-07 06:31:22,32.11903,-115.82301,3.04
"7114",2008-05-08 23:44:14,34.02501,-117.14097,3.1
"7116",2008-05-09 22:59:33,35.90351,-117.01519,3.32
"7118",2008-05-20 02:59:51,35.27161,-117.33965,3.73
"7119",2008-05-25 05:32:08,32.48617,-117.86167,3.41
"7123",2008-06-03 23:06:33,33.67963,-116.72335,3.04
"7125",2008-06-17 01:25:08,35.36664,-118.66238,3.02
"7127",2008-06-25 20:24:57,32.25258,-115.30779,3.4
"7131",2008-06-27 17:44:24,32.71243,-115.79893,3.12
"7141",2008-07-15 10:35:43,35.48583,-119.13133,3.15
"7147",2008-07-29 18:42:15,33.949,-117.76467,5.44
"7150",2008-08-03 01:27:04,34.01862,-117.21384,3.01
"7151",2008-08-08 13:13:46,34.96491,-119.70024,3.14
"7152",2008-08-19 01:55:13,33.69433,-116.79761,3.16
"7154",2008-08-25 22:11:23,33.87738,-119.32667,3.39
"7156",2008-09-04 08:42:03,34.01131,-117.119,3.29
"7160",2008-09-13 08:46:52,33.02883,-118.93883,3.16
"7161",2008-09-18 17:32:09,35.17431,-119.44421,3.33
"7163",2008-09-19 21:38:28,32.92087,-115.85694,3.1
"7164",2008-09-27 22:55:12,34.8455,-116.68017,3.06
"7165",2008-10-02 09:41:49,34.09167,-116.97044,4.14
"7167",2008-10-09 04:57:10,35.8927,-116.76699,3.23
"7168",2008-10-10 18:04:50,32.68649,-115.91499,3.34
"7169",2008-10-11 19:33:59,33.68141,-116.70244,3
"7170",2008-10-12 10:18:59,32.1103,-116.51215,3.05
"7171",2008-10-13 05:39:48,33.9386,-116.73808,3.39
"7174",2008-10-30 03:27:38,33.06813,-115.89152,3.24
"7182",2008-11-15 09:52:51,34.45551,-119.01239,3.49
"7183",2008-11-17 12:35:42,33.50971,-116.84665,4.11
"7191",2008-11-20 21:17:22,34.0056,-116.89602,3.2
"7193",2008-11-23 19:39:41,33.08919,-116.22008,3.29
"7194",2008-11-25 04:11:36,35.97408,-117.3219,3.86
"7195",2008-11-26 19:00:49,33.85072,-117.72266,3.09
"7196",2008-11-29 11:04:57,35.74348,-118.00438,3.29
"7211",2008-12-10 00:29:26,34.16669,-117.37992,3.63
"7215",2008-12-14 04:43:54,32.55986,-115.52674,3.25
"7223",2008-12-26 19:32:53,32.06383,-116.18167,3.03
"7225",2008-12-31 11:05:05,33.9614,-118.77615,3.13
"7228",2009-01-09 12:43:58,32.56168,-115.23924,3.3
"7232",2009-01-16 13:49:39,32.13194,-115.71441,3.32
"7233",2009-01-19 05:48:40,32.41717,-117.74633,3.08
"7236",2009-01-24 03:42:43,33.97735,-118.46444,3.3
"7245",2009-01-29 08:41:59,32.683,-118.27483,4.19
"7247",2009-01-31 21:09:22,35.41457,-117.77948,4.39
"7249",2009-02-09 21:10:43,32.62211,-115.58557,3.82
"7251",2009-02-16 01:03:39,35.29506,-119.43929,3.89
"7252",2009-02-19 16:24:38,32.31334,-115.30121,3.45
"7254",2009-02-22 18:13:45,34.6235,-121.40717,3.23
"7258",2009-03-13 03:42:22,34.02427,-117.19021,3.01
"7260",2009-03-21 11:24:45,33.25558,-116.41962,3.3
"7273",2009-04-09 21:45:30,33.16611,-116.54964,3.39
"7278",2009-04-23 23:56:22,33.89208,-117.80161,3.76
"7283",2009-05-01 15:39:25,35.00864,-119.32078,3.53
"7284",2009-05-02 01:11:13,34.07311,-118.89271,4.42
